ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3002724	QnrB10	139	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Escherichia coli	0.16	0.49	0.07	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Klebsiella pneumoniae	0.14	0.51	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Pseudomonas aeruginosa	0	0.01	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Klebsiella aerogenes	0	0.28	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Proteus mirabilis	0	0.17	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Serratia marcescens	0	0.66	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Klebsiella oxytoca	0	0.42	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Klebsiella oxytoca	0	0.42	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Shigella sonnei	0	0.37	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Aeromonas hydrophila	1.3	0	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Shigella flexneri	0	0.16	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Enterobacter cloacae	0	0.32	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Helicobacter pylori	0	0.05	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Citrobacter freundii	0.31	1.55	2.46	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Citrobacter amalonaticus	0	1.82	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Enterobacter asburiae	0.28	0	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Enterobacter asburiae	0.28	0.79	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Enterobacter hormaechei	0	0.04	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Enterobacter hormaechei	0.19	1.99	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Enterobacter kobei	1.38	2.18	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Burkholderia multivorans	2.94	0	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Citrobacter portucalensis	0	0.9	3.7	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Enterobacter chengduensis	0	8	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Enterobacter roggenkampii	0.48	0.72	2.33	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Escherichia fergusonii	0	1.09	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Klebsiella michiganensis	0	0.27	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Klebsiella quasipneumoniae	0.21	1.18	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Leclercia adecarboxylata	0	2.33	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002724	QnrB10	139	protein homolog model	Bifidobacterium bifidum	0	0.5	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002595	AAC(6')-IIb	140	protein homolog model	Pseudomonas aeruginosa	0	0.01	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002595	AAC(6')-IIb	140	protein homolog model	Pseudomonas aeruginosa	0	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002595	AAC(6')-IIb	140	protein homolog model	Klebsiella quasipneumoniae	0	0.13	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002921	vanR gene in vanB cluster	141	protein homolog model	Enterococcus faecalis	0	0.53	1.82	16.67	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3002921	vanR gene in vanB cluster	141	protein homolog model	Enterococcus faecalis	0	1.68	2.27	16.67	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002921	vanR gene in vanB cluster	141	protein homolog model	Enterococcus faecium	0	0.1	0	0	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3002921	vanR gene in vanB cluster	141	protein homolog model	Enterococcus faecium	0.45	4.38	6.37	15.69	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002921	vanR gene in vanB cluster	141	protein homolog model	Enterocloster clostridioformis	0	2.33	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3000173	tet(E)	142	protein homolog model	Aeromonas hydrophila	0	4.03	0	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3000173	tet(E)	142	protein homolog model	Aeromonas caviae	0	20.43	18.18	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3000173	tet(E)	142	protein homolog model	Aeromonas veronii	0	17.98	32.73	25	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3003103	cphA7	143	protein homolog model	Aeromonas hydrophila	0	4.84	0	0	perfect_strict	antibiotic inactivation; carbapenem
ARO:3003103	cphA7	143	protein homolog model	Aeromonas veronii	0	6.74	9.09	0	perfect_strict	antibiotic inactivation; carbapenem
ARO:3001646	OXA-98	146	protein homolog model	Acinetobacter baumannii	0	0.98	2.48	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001646	OXA-98	146	protein homolog model	Acinetobacter baumannii	0	0.99	2.48	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002612	aadA12	149	protein homolog model	Salmonella enterica	0.11	0.01	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002612	aadA12	149	protein homolog model	Salmonella enterica	0.22	0.12	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002612	aadA12	149	protein homolog model	Escherichia coli	0	0.1	0.02	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002612	aadA12	149	protein homolog model	Escherichia coli	0	0.15	0.02	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002612	aadA12	149	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002612	aadA12	149	protein homolog model	Pseudomonas aeruginosa	0	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002612	aadA12	149	protein homolog model	Enterobacter hormaechei	0	0.04	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002676	catB3	150	protein homolog model	Acinetobacter baumannii	0.05	0.42	0.18	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Acinetobacter baumannii	0.05	0.45	0.18	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Salmonella enterica	3.12	0.77	0.95	2.65	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Salmonella enterica	3.12	0.77	0.95	2.65	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Escherichia coli	0.35	1.27	0.31	0.38	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Escherichia coli	0.35	1.27	0.31	1.28	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Klebsiella pneumoniae	0.97	1.62	0.36	1.9	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Klebsiella pneumoniae	0.98	1.63	0.36	5.71	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Pseudomonas aeruginosa	2.63	0.7	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Pseudomonas aeruginosa	2.63	0.73	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Klebsiella aerogenes	4.35	0.85	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Klebsiella aerogenes	4.35	0.85	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Proteus mirabilis	6.25	5.12	26.61	22.22	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Proteus mirabilis	6.25	5.28	27.52	22.22	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Serratia marcescens	0.65	0.26	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Serratia marcescens	0.65	0.26	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Acinetobacter pittii	0.49	0.28	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Acinetobacter pittii	0.49	0.28	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Klebsiella oxytoca	3.42	1.68	2.56	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Klebsiella oxytoca	3.42	1.68	2.56	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Vibrio cholerae	5.26	0.13	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Vibrio cholerae	5.26	0.13	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Shigella sonnei	0	0.07	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Shigella sonnei	0	0.07	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Pseudomonas putida	0	0	1.41	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Aeromonas hydrophila	3.9	2.42	3.08	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Aeromonas hydrophila	3.9	2.42	3.08	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Shigella flexneri	1.2	0.31	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Shigella flexneri	1.2	0.31	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Enterobacter cloacae	1.68	4.15	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Enterobacter cloacae	1.68	4.15	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter freundii	8.62	9.09	1.64	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter freundii	8.62	9.48	1.64	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Morganella morganii	12.5	9.2	21.15	7.69	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Morganella morganii	12.5	9.2	21.15	15.38	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter amalonaticus	8.33	5.45	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter amalonaticus	8.33	5.45	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Enterobacter asburiae	0.55	1.98	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Enterobacter asburiae	0.55	1.98	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter koseri	15	4.5	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter koseri	15	4.5	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Aeromonas caviae	7.79	13.98	18.18	33.33	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Aeromonas caviae	7.79	13.98	18.18	33.33	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Achromobacter xylosoxidans	0	47.33	82.61	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Providencia rettgeri	0	1.27	2.94	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Providencia rettgeri	0	1.27	2.94	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Providencia stuartii	0	6.82	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Providencia stuartii	0	9.09	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Acinetobacter johnsonii	0	1.82	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Enterobacter hormaechei	1.35	4.62	0.72	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Enterobacter hormaechei	1.35	4.62	0.72	6.67	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter werkmanii	0	5.13	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter werkmanii	0	5.13	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Aeromonas veronii	0	2.25	5.45	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Aeromonas veronii	1.54	2.81	5.45	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Enterobacter kobei	2.07	0.87	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Enterobacter kobei	2.07	0.87	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter youngae	0	6.25	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter youngae	0	6.25	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Proteus penneri	0	25	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Proteus penneri	0	25	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Raoultella planticola	6.98	12.82	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Raoultella planticola	6.98	12.82	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Burkholderia cenocepacia	0	0.22	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Alcaligenes faecalis	0	2.94	10	33.33	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Alcaligenes faecalis	0	2.94	10	33.33	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Acinetobacter towneri	0	0	12.5	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Acinetobacter towneri	0	0	12.5	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter portucalensis	14.71	14.41	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Citrobacter portucalensis	14.71	14.41	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Comamonas testosteroni	50	7.14	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Comamonas testosteroni	50	7.14	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Enterobacter chengduensis	0	4	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002676	catB3	150	protein homolog model	Enterobacter chengduensis	0	4	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
